id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1011132,1314-11-18,"Almelo, van",Johan Rading krijgt de voogdij over de kinderen van wijlen Arnoldus van Almelo en het opzicht over het kasteel van Almelo en alle goederen van deze kinderen,"Reg Bisschoppen Utrecht I no 301,368","Johannes, graaf van Bentheim, Godefridus de Gore, Bernardus de Zebelinghe, Otto de Walevelde en andere verwanten",
1011133,1316-10-26,"Almelo, van",heer Arnoldus van Almelo heeft afstand gedaan van zijn kanunniksprebende ten Dom,Reg Bisschoppen Utrecht no 339,,
1011134,1317-05-02,"Almelo, van","bisschop Guy geeft Ecbert van Almelo (monnik te Egmond) de goederen die door de dood van Philips van Almelo (1315-07-24), proost van Oudmunster, en na hem zijn broer Arnoud  van Almelo aan de Utrechtse kerk vervallen waren, weer in leen, met uitzondering van Splinterinchof te Ostmerszem, waarvan hij bij deze nog uitdrukkelijk afstand doet evenals zijn broer Johannes van Almelo, op raad van jonker Johannes graaf van Bentheim en Henricus de Almelo, zijn ooms resp van moeders- en vaders zijde, ter beeindiging van de daarover gerezen twist","Reg Bisschoppen Utrecht I no 402, 353/Racer II 278 no 34","Ernestus de Almelo, monnik te Egmond, Godefridus de Gore, Johannes Redinck, Arnoldus de Borchlo, Nicolaes en Matheus Sconevelde, broers",
1011135,1318-04-26,"Almelo, van",genoemd: Egbert de Almelo,Van Doorninck: Akten van Gelre en Zutphen 1107-1415 p 230,,
1011136,1323-04-25,"Almelo, van","scheiding van goederen tussen Johannes de Almelo en zijn broer Ecbert de Almelo, door tussenkomst van hun oom Johannes de Benthem, Bernhardus de Zekelinge, Henricus de Almelo, Otto en Bernhard de Welvelde [Welevelde], Rodolfus de Peze en Thidericus de Grimberghe. ""per domum dictum Almrinc, in Elsnem, per Rolvinc in Wederdem … decima domus eiusdem, Everdinc in Gesterne, Raedgerinc in Aglo, Slacdare ibidem, per novam Domum ibidem, Steghe ibidem, Strodinc in Hertmen, Luzinc in Delden, Robertinc in Gesterne et curiam ibidem.... domum dictam Wirremolen"" . Verder genoemd: Lambertinc in Nurchere, Gerdinc ibidem, Fredrikinc, Engezinc in Gamminelo [Garemirelo], Gerbeshem in Donringe, Bebe in Holchon, majorem Hunze, Beninc in Rotme, Wredinc in Donishem, Stonebrinke, Hinvordinc, Luntersten hoven, Everdinc, Mahaere, Odinc, Hulsgore, Seggehore, Engezinc in Gaminelo, Lanzinc in Nozelo, Bisembinc in Alberghe, Benelo, Huttert, Tebbentote, Gorsvelde, Wedhon, Cobruggen, Mentinc, Boltonis de Reve",Jungius p 121 t/m 123,"presentibus: Johanne comite praefato, Bernardo de Zekelinge, Everardo de Bevervorde, militibus, Henrico de Almelo, Ottone et Barnardo de Welvelde, Rodolfo de Peze, Thiderico de Grimberghe, Hermanno de Enthere, Ecberto Welghem, Woltore de Haslo, Johanne de Reve, Bernardo Suederi, Johanne Welghem, Ecberto Mosturo, famulis",
1011137,1336-03-27,"Almelo, van","de bisschop van Utrecht verklaart dat hij de graaf van Gelre 43000  £ Zw Tourn geleend heeft om daarmee het huis en de heerlijkheid Diepenheim en het graafschap Dalen te betalen, waarvoor hij hem in pand geeft: slot en land van Vollenhove, het land van Salland en bij de Vecht, het huis te Goor en Twenthe",Reg Bisschoppen Utrecht no 1168,"Rodericus de Voerst, Engelbertus de Gerner, Everardus de Bevervorde, Godfridus de Gore, Johannes de Cuynre, Henricus de Ehze, ridders; Egbertus de Almelo, Hermannus de Lage, Swederius de Rechtere, de broers Theodericus en Ecbertus de Grimbergen, Johannes de Tye, Henricus zoon van Godfridus de Borclo, Johannes Redinc, Stephanus de Rutenberch, Wilhelmus de Bochorst, Swederus de Daminc, Gerardus Heyne, Johannes de Ostenwoude, Gerardus de Wenlo, Arnoldus Wilde, Wynekinus Putepas, knapen, de burgemeesters, schepenen raden van Deventer, Zwolle, Hasselt, Genemuiden, Ommen, Rijssen, Goor en Oldenzaal beloven de graaf als hun landsheer te aanvaarden",
1011138,1337,"Almelo, van",cameraarsrekening van Deventer: Arnoldo Brunonis de Almelo 6  £,Cameraarsrekening Deventer I p 27,,
1011139,1338,"Almelo, van","Agnes vrouwe in Almelo, weduwe van Egbertus van Almelo, met hun kinderen Arnoldus, Hadewigis en Coneghundis verkopen aan de abdij Werden de curtis de Monekinchof in Elvether [Elfter] bij Aldenzele","De Raadt III p 396, I 162,164, 249,362, 501, 516/Düss  Werden no 107","zegels: Agnes, haar zoon Arnold, Godefridus de Gore, ridder, Egbertus de Grimberge, knape, Everard van Bevervoorde, ridder, Jan van Bevervoorde, knape, Arnoldus de Sconenvelde",
1011140,1338,"Almelo, van","Adolphus de Brantelget se porte fort pour Agnes domicella in Almelo, met zegel",De Raadt I p 323/Düss. Werden no 107,,
1011141,1338,"Almelo, van",Johannes de Caminata zegelt een akte van Agnes de Almelo,"De Raadt II p 199, I p 516, p 249, 501/Düsseldorf Werden, no 107",,
1011142,1339,"Almelo, van","Bernardo de Almelo, pro mirto 18 marias 8 sc brab 6 br; item domicelli de Alemelo 16 sc",Cameraarsrekening Deventer I p 46 en 47,,
1011143,1346,"Almelo, van",cameraarsrekening van Deventer: pro expensis servi Arnoldi domicelli de Almelo factis in dom Ger Wentfelt quam idem Arnoldus plaictavit inter Theodericum son Luttekenhove,Cameraarsrekening Deventer I p 267,,
1011144,1347-07-12,"Almelo, van",item in vigilia beate Margarete Virginis per Theodericum Odonem et Ghenekinum quum placitabant cum Arnoldo de Almelo in expensis 16 sc 4 d,Cameraarsrekening Deventer I p 299,,
1011145,1347-09-12,"Almelo, van",item feria quinta post Nativitatem beate Marie Virginis ciudam servo misso  per filim Johannis de Almelo de nuptiis suis 8 sc,Cameraarsrekening Deventer I 294,,
1011146,1347-12-28,"Almelo, van",item in die Innocentum servo dicto Kostere currenti Trajectum et ultra Culenborgh cum littera civitatis ad dominum Swederum Uterloe et Johannem de Kulenborgh en parte Arnoldi de Almelo 16 sc,Cameraarsrekening Deventer I p 332,,
1011147,1347,"Almelo, van",item in festo Johannis Enghelberto de Almelo pro 16 mdiis mirti 22 marc ,Cameraarsrekening Deventer p 280,,
1011148,1348-01-19,"Almelo, van","item feria quinta post Pontiani 1347 pro expensis factis per Odonem. Johannem de Arnhem, Theodericum Reyneri et Ghenekinum. Cum tractatum habebant cum domino Swedero Uterloe ex parte Arnoldi de Almelo 8 sc 4d",Cameraarsrekening Deventer I p 305,,
1011149,1348,"Almelo, van",Expositum Ghelmari pro lateribus tecti; in platea Enghestrate:  Fenne de Almelo 7  £,Cameraarsrekening Deventer II p 65,,
1011150,1349-09-18,"Almelo, van",item crastino beati Lamberti servo Arnoldi de Almelo portanti litteram scatinis de trengis inter civitatem et Theodericum de luttekenhove 6 sc,Cameraarsrekening Deventer II 88,,
1011151,1349,"Almelo, van","Arnold van Almelo Johansz, knape; zegel: drie faassen, waartussen 11 ruiten, 4.4.3.  (1358)","Van Doorninck: Bijdr Gesch van Overijssel 1881, dl 7 afl 2 p 170/Arch Bagijneconvent Almelo",,
1011152,1352-06-21,"Almelo, van",item in crastino beati Jacobi Hermanno currenti cum littera civitatis ad Arnoldum de Almeloe en parte domini episcopi 9 sc 4d,Cameraarsrekening Deventer II 131,,
1011153,1352,"Almelo, van",item in crastino circumscisionis domini Henrico ad dominum episcopum cum littera ex parte Arnoldi de Almelo 20 sc per 4 dies. Item eodem die Bernardo currentis Almelo ad Arnoldum cum littera ex parte Hermanni de Zudenna 10 sc,Cameraarsrekening DeventerII p 131 c,,
1011154,1353-11-10,"Almelo, van",item in vigilia beati Martini Reynero de Almelo pro expensis Roben et abiorum stipendariorum in domo sua factis 18 £ 18 sc,Cameraarsrekening Deventer II p 212,,
1011155,1354-04-17,"Almelo, van",item feria quarta post Pascha clericis copiantibus et exscribentibus querimonias domini episcopi contra Arnoldum de Almelo 9 sc 4 d,Cameraarsrekening Deventer  II p 273,,
1011156,1355-06-25,"Almelo, van","item per Odonem, Johannem de Arnhem, Theodericum et Ghenekinum   quum placitabant inter dominum episcopum et Arnoldum de Almelo et eos composuerunt in expensis 12 sc",Cameraarsrekening Deventer II p 337,,
1011157,1355-11,"Almelo, van",item servo portanti litteram scabinis ab Arnoldo et Alberto de Almelo fratribus per scabinos ad bibendum et suis expensis 4 sc 8 d,Cameraarsrekening Deventer II p 310,,
1011158,1357,"Almelo, van",item receptum Lamberti de concinitatu; item a Bernardo filio Henrici de Almelo et Godekino eius filio 4  £,Cameraarsrekening Deventer II p 450,,
1011159,1363-04-16,"Almelo, van","Vrederic van Heker, ridder, zijn vrouw Lutgard van Rechteren, Evert van Heker, knape, en zijn vrouw Baete [Bertha] jvr van Almelo, verzoenen zich met Jan van Arkel, bisschop van Utrecht, en beloven o.a. dat hun huizen en vesten als Rechteren en Almelo open huis voor de bisschop zullen blijven, terwijl Evert en Berte beloven ""ons nimmermeer en gheen hoghen ghericht te ondervinden tot Almelo, noch in den dorpen die daer toe horen"", verder genoemd: Mastbroek. Genoemd worden: Jacob van der Aa, Gerrit van den Typecamp, Otto van Waekelde, Evert van der Ehze, heer Dirk van Rechteren, Lambert Eerstz van Isselmuiden als voorman zo zij het oneens zijn, Egbert Tatkinx, meyer tot Ootmarsum. Zij beloven de bisschop tegen een ieder te helpen behalve tegen Roderik van Voerst en zijn broers",Van Mieris III p 143,,
1011160,1364,"Almelo, van","Everhardus de Eze, knape, en zijn vrouw Beatrix van Almelo geven aan deken en de 10 oudste vicarissen van Deventer 10 jugera en 4 hont lands in Wilpe, welke gift gedaan wordt voor de rust der zielen van de schenkers en hun ouders; verder vermeld zijn broers Wolter en Diderick en zijn zuster Hyldegundt van Wilp",Heraldieke Bibliotheek 1882 p 17,,
1011161,1367-04-09/13,"Almelo, van","""des vrijdaghes daer na jonckheer Dyrix bode van der Marcke die onsen scepenen eynen breef hadde ghebrocht alse van Everdes zaken van Almelo to drincghelde 5sc. Up den Paelmavond der statbpde vam Utrecht die onsen scepenen eynen brief hadde ghebrocht alse van Everdes zaken van Almelo te drincgelde 7 sc 6 d. Henniken messelgier die tot Campen ende tot Zwolle ghelopen was an die scepen dat sij hore ghesellen tot Werven soelden senden alse omme eyne antworde up der statbreef van Utrecht ende joncker Dyrix van der Marcke van Everdes zaken van Almelo 7 sc 6 d. Des wonsdages na Palmen Henniken messelgier die tot Campen gelopen was mit brieven alse van den zaken die men screef an Everde van Almelo up der stat breef van Utrecht 8 sc 9d. Eynen anderen boden tot Almelo ghezant an Everde alse van denselven zaken, ende denselven boden wert van Almelo tot Zwolle ghezant an Henric den Zuren omme eyne gheleyde dat onse burghere tot Zwolle in den marcket varen mochten 15 sc""",Cameraarsrekening Deventer  p ?,,
1011162,1367-05-26,"Almelo, van","""Hennicken messelgier die tot Zwolle ende tot Almelo ghelopen was an Everde van Almelo alse van den woerden die hi Peter Dyrixsone tot Zwolle ghezeget hadde dat onse stad na horen vijanden volghen mochten in die heerscap van Almelo, ende denselven Henniken, die ghelopen was van Almelo tot Raden an Everde van den Damme alse die hi Peter Dyrixsone ghezeghet hadde dat hijs wal tween van sinen vrienden ende tween van der stad vrienden gheloeven wil 18 sc 9 d""",Cameraarsrekening III p 24,,
1011163,1373,"Almelo, van","Conrardus van Alftere, maréchal héréditaire et homme de l'archeveque de Cologne ",De Raadt I p 169 (?)/Düss Cologne no 950,,
1011164,1382~,"Almelo, van","Belye vrouw van Florens van Jutfaes houdt een tiende van 5 hoeven land ten Ouden Gheyne, gelegen in het kerspel van Jutfaes; hulde doet voor haar: Jan van Almelo",Stichtse Lenen p 671,,
1011165,"1385, 1394","Almelo, van","Evert van Heeckeren heer tot Almelo, zegel: een kruis, waarvan op de rechter arm een leeuw staat [vader van Egbert van Almelo]",Van Doorninck:  Bijdr Gesch van Overijssel 1881 dl 7 afl 2 p 176/Archief Bagijneconvent bij Almelo,,
1011166,1393-12-29,"Almelo, van","Evert van Heker geheten van der Eze en zijn vrouw Bate van Almelo onderwerpen zich aan de bisschop van Utrecht, en beloven hem onder verplichting tot leisting, trouw en steun",Reg bisschoppen van Utrecht I no 1171,,
1011167,1394,"Almelo, van","Egbert van Almelo, zegel 12 ruiten, 5,4 en 3",Van Doorninck: Bijdr Gesch van Overijssel 1881 dl 7 afl 2 p 171/Arch Bagijneconvent bij Almelo,,
1011168,1399-02-14 (1398),"Almelo, van","hertog Albrecht beleent Floris Hendriksz van Alkemade bij opdracht van Jan van Almelo, zijn zwager, met zekere tienden; het betreft het leen dat heer Jan van de Goude hield",Navorscher 1895 p 39/Reg Bloys XV fol 56,,
1011169,1400-02-28,"Almelo, van",Bruin wijlen Hendrikszoon van Almelo verklaart dat Egbert van Almelo hem beleend heeft met tienden in Albergen aan de heerlijkheid Almelo  leenroerig,Heraldieke Bibliotheek 1882 p 21/Tydrekenkundig Reg van Overijssel II p 73,,
1011170,1407,"Almelo, van","Johan Hilting, pastoor van Almelo, geeft met toestemming van Beatrix van Almelo en haar zoon Egbert van Almelo, land bij Almelo in erfpacht aan broeder Johan van Ummen, overste van St Janskamp, met dit beding dat daarvoor jaarlijks voor het midden van de  winter een Franse schild betaald zou worden; dit land werd bestemd tot het stichten van een klooster",Oudheden van Deventer II p 311,,
1011171,1410,"Almelo, van","Egbert heer tot Almelo, met zegel. Zijn moeder Elisabeth vrouw tot Almelo zegelt met hetzelfde wapen  [Onjuist: zijn moeder was Beatrix (Bate) vrouwe van Almelo. Zijn echtgenote was Elisabeth van Voerst, die dus bedoeld zal zijn]",Van Doorninck: Bijdr Gesch van Overijssel 1881 dl 7 afl 2 p 171/Arch Bagijneconvent bij Almelo,,
1011172,1457-10-21,"Almelo, van","Johan van Almeloe draagt aan bisschop David van Utrecht op de vrijheid van Almeloe en toebehoren, waarmee deze  Sweder van Voerst beleent",Reg Bisschoppen Utrecht III no 3793,,
1011173,1357,"Almelo, van","..van Almeloo x Frederik van Zevender, overleden 1375",Batavia Illustrata bl 1187,,
1011174,"1259, 1398","Almelo, van","genoemd: Hendrik van Almelo, ridder, die in het jaar 1259 de open brieven van het slot Stoutenburg heeft ondertekend; Johan van Almeloo, getrouwd met Sophia de Gouda, dochter van Johan de Gouda, ridder, hebben geleefd in het jaar 1398",Batavia Illustrata bl 1190,,
1011175,,"Almeras, d'",genoemd: Francois d'Almeras in Brabant x Adriana van Assendelft; Adriana werd te Mechelen begraven. Er waren kinderen,Batavia Illustrata bl 856,,
1011176,,"Almkerk, van",genoemd: Lysbeth van Almkerke x Dirk van der Made ,Batavia Illustrata bl 986,,
1011177,1316-02-27 (1315),"Almonde, van","Hugo van Sottigem, burggraaf van Gent, heer van Putten en Beatrice vrouwe van Putte en burggravin van Gent oorkonden dat zij aan hun moeder Aleyd vrouwe van Putte hebben gegeven een Nieuwland te bedijken ""binnen desen paelen, dat is van der nederste setsoeden buten eene roede, voort van de Zuudwinde, die leyt in Catendrecht in Pernisse, aent te gaan te haeren oorbaere"", onder voorbehoud van het hoge en lage gerecht",Van Mieris II p 151,"Jan van der Dussen, Apere uter Mylen, knape, haar broer Jan Almonde en Engelbert, haar knape",
1011178,1316-11-21,"Almonde, van",Hendrik Willemsz van Dubbelmonde verkoopt aan heer Jan van Almonde het goed en de rechten der kinderen van Boudyn van Dubbelmonde op de hoeve aan de Dussen te Muilkerk; 1317-04-21: Gerard van Hoorne en Altena beleent Jan van der Dussen en 1217-08-03  met de tienden an de Alm en een smaltiende te Helloord ,Reg Hann p 67,,
1011179,1318-11-23,"Almonde, van",Elisabeth van den Werve van Almonde heeft land in Geervliet bij Willemanshofstede,Necrologium Geervliet/Hoynk van Papendrecht: Analecta III p 238,,
1011180,1319-11-30,"Almonde, van","graaf Willem geeft aan zijn neef heer Hughe heer van Sottighen het land gelegen binnen de Heyffele, dat bedijkt is aan Riederwaert en voor de bedijking ""havelinghe"" en riet was en dat door zijn rentmeester verhuurd werd voor een jaarlijkse erfpacht van 3 £ 10 sc Holl penningen, te betalen door heer Hughe voornoemd en degenen die met hem de Heyfele bedijkt hebben, namelijk heer Jan van der Dussen, Aper uter Milen, Jan van Almonde, en Enghebrecht van Wychnich, met belofte van vrijwaring en de bepaling dat het land bij overstroming weer aan de graaf zal vervallen",Reg Rotterdam en Schieland no 265,,
1011181,1325-05-26 - 1325-06-01,"Almonde, van","Jan van Polanen, na toestemming van heer Ghye van Vlaenderen en zijn vrouw,  heeft aan Willem de Cuser voor 300  £ Holl verkocht al het leengoed, dat hij van hen hield, gelegen binnen het ambacht van Yselmonde en dat heer Ghye aan Jan van Almonde opdroeg den eigendom van dit goed aan Willem de Cuser over te dragen en van Jan van Polanen even waardig goed daarin aan te nemen, aan welke opdracht Jan van Almonde gevolg gaf door die overdracht te doen en in Noordholland, tbv heer Ghye's vrouw te ontvangen in vrijen eigendom een goed, geheten den Broec, in het ambacht van Zoeterwoude, waarmee Jan van Polanen weer is beleend",Reg Rotterdam en Schieland no 336,,
1011182,1325-05,"Almonde, van","de heer en vrouwe van Putten vergunnen Jan van Polanen zijn leengoederen in het ambacht van Ysselmonde te verkopen, waarvoor deze hun 104 morgen, den Broek geheten, in Zoeterwoude opdraagt, hem door Jan van Almonde in vrij eigen opgedragen",Reg Hann p 141,,
1011183,1368-03-23,"Almonde, van","Zweder van Abcoude, heer van Gaasbeke, van Putten en van Strijen beleent de broers Jan, Claas en Wische van Almmonde zoons van Willem van Almmonde, en Jan en Jacob van Almmonde, zoons van Huge van Almmonde, zijn neven, met het ambacht van Oud en Nieuw Pernisse, de Corentiende en de Lamtiende in de beide Pernisse, Huge Claasz gars, de scheiding en de palen van Oude en Nieuwe Pernisse; 1380-03-20:  idem","Batavia Illustrata bl 845, 846/Van Mieris III p 368",,
1011184,1381-03-23,"Almonde, van","Ludeken de Wilde, ruwaard van Putten en Strijen, oorkondt dat hij en heer Marten, deken van Geervliet, Jan Hughenz van Almonde en Otte Coudehavere  als mannen aanwezig waren toen hun heer, de heer van Gaasbeek, Melis Hendricksz [de Jonghe] met zijn leen beleende",Arch Nassau Domeinraad I fol 133/Ned Leeuw 1935 p 109,,
1011185,1388,"Almonde, van","Willem van Driemilen, ambachtsheer van Driemilen en van Almonde, met zegel",De Raadt I p 398,,
1011186,1400~1500 (01-17),"Almonde, van","Wilhelmus de Almonde, 41 gemet  in Schudebeurse (in het land van Putten)",Necrologium Geervliet/Hoynk van Papendrecht: Analecta III p 165,,
1011187,1402-04-20 (10-10?),"Almonde, van","Jan Snelle Humansz en Jan Maartensz, schepenen in Strijen, oorkonden dat de broers Jan en Simon van Almonde aan hun vader Jan van Almonde Willemsz, de helft van veertien meten land , strekkende van der Loede tot de Masen toe, verkocht hebben. De andere helft is van Wouter van Teylingen Simonsz, hun beider oom",Batavia Illustrata bl 846,,
1011188,1416-11-22,"Almonde, van",Philippus de Almonde heeft land bij de Grientewech,Necrologium Geervliet/Hoynck van Papendrecht: Analecta III p 238,,
1011189,1418-12-13,"Almonde, van","schout, schepenen en raad van Delft oorkonden dat jvr Maria van Cralingen, vrouw van Jan van Almmonde met haar voogd, heeft opgedragen en overgegeven Willem Philips en Cornelis van Almmonde, haar zoons, jvr Lysabeth, vrouw van Jan Boot Arendsz, en Haze, haar dochters, alle goederen die zij had in Almsvoet, Uytalm en Strijen",Batavia Illustrata bl 846,,
1011190,1423-06-23,"Almonde, van",de tienden van Cortambacht worden in leen gehouden door Dir Gillisz en Willem Philipsz van Almonde,Reg Rotterdam en Schieland no 2158,,
1011191,1437-04-22,"Almonde, van",2 gemet land in Putten wegens schuld verkocht aan mr Cornelis van Almonde (1432: in Hein Kukensweer),Leenregister van Putten 286/Ons Voorgeslacht 1979 p 229,,
1011192,1440-11-19,"Almonde, van",Cornelius de Almonde:  49 met land in Scudebeurse,Necrologium Geervliet/Hoynck van Papendrecht: Analecta III p 237,,
1011193,1444-08-04,"Almonde, van","""Jacob heer van Gaasbeeke, te Abcoude, te Putten en te Strijen, belieft en consenteert synen liven neve Cornelis van Almmonde, Philipszoon, de koop van Duwe Simonshille en Huge Claaszoons Gars, den ommeloop van groot Puttermoer en kleyn Puttermoer, mit thienden, mit vrijlande en met jaarschote, en mit allen synen ommeloop en toebehoren en Piershille, en Drommehille, belovende hem Cornelis van Almmonde en synen nakomelingen te houden en te beschermen tot eeuwigen dagen"" etc",Batavia Illustrata bl 846,,
1011194,1458-01-27,"Almonde, van","Machtildis filia Gherardi Theoderici, vrouw van Willelmi de Almonda, 24 gemeten land in Scacamp",Necrologium Geervliet/Hoynck van Papendrecht: Analecta III p 166,,
1011195,1465-04-17,"Almonde, van","Obiit Elisabeth fil Henrici quondam ancilla Wilhelmi Philippi [van Almonde], land in Spikenis bij den Laneneck;  1465-12-24: idem [zij overleed op 17 april 1465, haar eerste jaargetijde, zal dus op 24 december gehouden zijn van dat jaar]",Necrologium Geervliet/Hoynck van Papendrecht: Analecta III p 185 en 244,,
1011196,1479-12-12,"Almonde, van","Cornelis van Almonde, filius Willems, van Delft in Holland wordt poorter van Brugge ""omme poortersneeringhe te doene""",Indices op Brugse Poorterboeken II 1479-1496 p 726,,
1011197,1484-07-25,"Almonde, van","schepenen in den Nyeuwen lande van Chairloes oorkonden dat meester Gilleyn Michiels van Eversdyck aan zijn zwager meester Jacob van Almonde schenkt 19 morgen land, liggende in het land van Charloes aan het Monniken Blae(c)k en de Zeedijck",V.R.O.A. 1920 dl I regest 150/Arch Duivenvoorde Inv no 471 regest 150,"Wouter Jansz, Danckert Jansz en Dirck Jacobsz, schepenen",
1011198,1493-03-07,"Almonde, van",overleden Magister Philippus de Almonda …. Assecuratum up Dukendael,Necrologium Geervliet/Hoynk van Papendrecht: Analecta III p 175,,
1011199,1496-09-29,"Almonde, van",aartshertog Philips beleent  Jooste van Nyenrode met de goederen van haar vader,Berigten Hist Gen IV p 114/Arch Nyenrode,"Dirk van Almonde, schout van Haarlem, Ingebram de Jonge, Dirk van Boneem",
1011200,1509-04-17,"Almonde, van","Jan van Almonde beleent Jan van Matenesse, na het overlijden van zijn vader Adriaan van Matenesse, met de hofstede van Matenesse, genaamd Dirk Boekels hofstede Uiternesse, gelegen in het ambacht van Matenesse en leenroerig aan de hofstede van Wena",Berigten Hist Gen IV p 114/Orig Arch Nyenrode,"Jan van Almonde, zegelt bij gemis van een eigen zegel met dat van zijn broer Michiel van Almonde; Jan van Eversdijk, Michiel van Almonde, leenmannen van Holland",
1011201,1512-10-09,"Almonde, van","Maximiliaan, gekozen keizer en Karel aartshertog van Oostenrijk bevestigen de lijftocht van 100  £ Holl, door Jacob van Matenesse, schildknaap, bij huwelijksvoorwaarden vermaakt aan zijn  vrouw  Anna van Almonde",Berigten Hist Gen III p 115,,
1011202,1513-02-17,"Almonde, van","grafsteen uit het St Margrietenklooster te Bergen op Zoom [nu in het museum aldaar]: ""Adrijaen van Oversteghe Jacobsz en zijn huisvrouw Hilmont [te lezen: Hilgont [van Almonde]] gestorven in 1497 den 12en maart, en zijn vrouw in 1498 den 17en maart. En Direck van Almonde en zijn huisvrouw Cristina, gestoven in 1513 den 17e februari en zijn vrouw in 1513 den 24 februari""","Dagblad Trouw, 24-03-1953",,
1011203,1514-07-07,"Almonde, van","Jacob van Mathenesse Philipsz bekent schuldig te zijn aan Jacoba van Woude, weduwe van Gysbrecht van Raaphorst, zijn moeye, een jaarlijkse losrente van 2  £ gr Vlaams, besteed tot de professie van zijn zuster te Poel en tot schulden door hem vóór zijn huwelijk gemaakt. Hij zegelt bij gebrek van een zegel met dat van zijn zwager Jan van Almonde",Berigten Hist Gen dl III p 115,,
1011204,1515-06-04,"Almonde, van","schepenen in den Hage oorkonden dat in de nalatenschap van mr Jacob van Almonde en Katheline van Eversdyck, hun kinderen en Arent van Duvenvoirde Ghysbrechtsz als zusterszoon van die kinderen boedelscheiding maken, waarbij aan genoemde Arent o.a. wordt toegewezen verschilende landerijen en renten",Arch Duivenvoorde Inv no 183 regest 179,,
1011205,1543-07-31,"Almonde, van","Daniel Suys, ambachtsheer voor ⅓ deel van Grijsoord en Oude en Nieuwe Tonge, en zijn zwager mr Liewyn van der Burch, ter ener zijde en Jan van Almonde en zijn zwager Bartholomeus van Egmond, ter andere zijde, maken huwelijks voorwaarden tussen Bertha van Almonde en Anthonis Suys, waarbij bepaald wordt dat Bertha ten huwelijk zal aanbrengen 200 Kar gld per jaar uit landerijen in het land van Charloes tegenover Delfshaven en Rotterdamme. Anthonis Suys zal aanbrengen: 300 Kar gld sjaars, waarvan 200 gld uit de naltenschap van zijn overleden moeder Mary van der Burch, en 100 uit ⅓ deel van de ambachtsheerlijkheid van Grysoerde, zoals Daniel Suijs deze geerfd heeft van zijn oudste broeder Allard Suys, en welk ⅓ deel na Daniels dood aan Anthonis of zijn kinderen zal komen; 1543-08-23: leenmannen van Holland oorkonden dat Daniel Suijs het ⅓ deel van de ambachtsheerlijkheid van Grysoerde en Oude- en Nieuwe Tonge na zijn dood zal overdragen aan zijn zoon Anthonis of diens kinderen","V.R.O.A. 1920 dl I p 377 regest 230, 231/Arch Duivenvoorde Inv no 176"," zegels van mr Liewijn van der Burch, Cornelis Suys, Jan van Almonde en handtekening van Pieter Halmale, verloren de zegels van Daniel Suys en Bartholomeus van Egmont; 1543-08-23: zegel van Jan van Nederveen, handtekening van Otto van Malssen, leenmannen",
1011206,1558-03-31,"Almonde, van","Jacob van Almonde beleent Jan van Matenesse, na het overlijden van zijn vader Adriaan van Matenesse, met de hofstede van Matenesse, genaamd Dirk Boekelshofstede Uiternesse, gelegen in het ambacht van Matenesse en leenroerig aan de hofstede van Wena",Berigten Hist Gen III p 117,"Jacob Pynssen heer van Offen, zwager en Jan van Renesse van Moermond, leenmannen van Holland",
1011207,1560-09-06,"Almonde, van","overeenkomst omtrent nagelaten goederen van wijlen Arent van Duvenvoorde tussen Geertruid van Lier, weduwe van Jacob van Duvenvoorde, ridder, heer van Opdam, Hensbroek enz, voor zich en haar kinderen, geassisteerd door Joost van Bronkhorst, ridder, heer van Bleiswijk en Jan van Schoten, haar gekoren voogden. Jan van Matenesse voor zich en zijn broeders en zuster, bij goedkeuring van hun oom Nicolaas van Matenesse, als kinderen en erfgenamen van wijlen Adriaan van Matenes, ridder, ter ener-,  en Abraham van Almonde met zijn broer Jacob van Almonde, voor zich en hun zusters, en Jacob Starck, pastoor van Noordwijk, in naam en vanwege Anna van Almonde, weduwe van Bartholomeus van Egmond van Merestein, ter andere zijde. Gedaan ten huize van wijlen Jacob van Duvenvoorde in de Zijlstraat binnen Haarlem ",Berigten Hist Gen III p 117/Origineel Kasteel Hardenbroek,,
1011208,1585-01-09,"Almonde, van",commissie der Staten aan Johan van Mathenesse en Abraham Almonde als huisbewaarders van het nieuwe (groot) zegel,Navorscher jg 1895 p 639/Reg Hoge Overigheid 1579-1593 no 1 fol 422,,
1011209,1634-02-22,"Almonde, van","Pieter Woutersz Vogelesanck, poorter van Haarlem, transporteert aan Pieter Cornelisz Hento, koopman te Amsterdam een perceel te Heemstede, volgens 2 oude opdrachtbrieven van juffr Maria de Groot, weduwe van jhr Abram van Alemonde, en Claes Paulusz, buerman in de Vogelesanck",Transportregister Heemstede ,,
1011210,1466-1549,"Almonde, van","genoemd: edelen van Holland en Zeeland: Cornelis van Almonde, heer Jansz, Jan Cornelisz en zijn broer Cornelis, Philips van Almmonde, deken van de kerk te Geervliet, en Joan van Almmonde Jacobsz","Batavia Illustrata bl 750, 753 en 759",,
1011211,1671-10-30,"Almonde, van","begraven te Pulicat, Chingleput district (Voor-Indië) op het Hollands-Portugese kerkhof: Geertruyda Divroeus(?), huisvrouw van ondercoopman Jacob van Almonde; oud 28 jaar en 9 maanden",Wapenheraut jg I: 250,,
