id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1170525,1333-11-22,"Reimerswaal, van","bevestiging van de lijftocht door Wolfert van Reymerswale heer Claes Kervincksz, gemaakt aan zijn vrouw Catherine, van een rente op al zijn leen in Poortvliet ""in het geleide van der Honten""; 1340-12-19: bevestiging van lijftocht op zijn lenen op de Honte en in Poortvliet","Reg Hann p 220, 274",,
1170526,1334-07-14,"Reimerswaal, van",graaf Willem beveelt Boudewijn van Yerseke heer Niclaes Kervincsz van Reymerswale het momberschap over jvr Kateline dochter van heer Jan Mulart,Reg Hann p 225,,
1170527,1335-08-31,"Reimerswaal, van",bevel van de graaf aan Willem de Hollander van Reimerswale om Arnold [Cruninck] van Aldenzate tegenover Arnoud Danekijn in het bezit der kerk van Everswaerde te stellen en te handhaven,Reg Hann p 233,,
1170528,1337-10-22,"Reimerswaal, van","graaf Willem beveelt, op verzoek van Zwijndrecht, dat het land gemeten wordt, en die te veel hebben moeten dat afstaan aan degenen die te weinig hebben",Van Mieris III p 600/Nibbelink no 28,Nicolaus Kerving en Tielman  Moylnair ,
1170529,1340-08-09,"Reimerswaal, van","bewindvoerders van de parochie van Nieuwerkerk Claes Kervingh van Reymerswale en Raes van Cruininghe, verzoeken het kapittel van St Salvator deze kerk aan heer Pieter Wissenz te geven",Reg Hann p 271,,
1170530,1340-12-22,"Reimerswaal, van","graaf Willem geeft heer Boudewijn van Reymerswale, ridder, voor zijn leven 60 £ per jaar uit de tienden in de polder van Voirtrap",Reg Hann p 274,,
1170531,1348-06-15,"Reimerswaal, van",keizerin Margaretha geeft haar zoon Willem het graafschap over; onder de getuigen: Claas Kervink van Reimerswaal,Batavia Illustrata bl 973,,
1170532,1348-08-08,"Reimerswaal, van","Clays Kervingh van Reymerswale, heer van Nye [Stryene] maakt zijn testament en benoemt tot zijn executeurs zijn zoons Boudewijn en Willem en tot opperexecutrice zijn vrouw Margryeta vrouwe van Reymerswale",Fruin: Arch Reimerswaal no 6,,
1170533,1353,"Reimerswaal, van","Willem en Wolphart van Reimerswale zoons van Clays Kerving van Reymerswale verkopen aan hun broer Boudewijn van Reimerswale een huizng, hofstede binnen de uiterste gracht in Lodijc","De Raadt III p 207, I p 389/Ninove","zegels van Willem Wolphart en Thomas Thomasz, schepen van de graaf van Holland",
1170534,1363,"Reimerswaal, van","Boudewyn, Willem, Wolfart van Reymerswale, ridders, heren van Nieuw Strijen, Reynger Willemansz, rentmeester van Bewester en Beooster Schelde, Willem Hollander van Reymerswale, Gelis, Boudyn en Clays van Reymerswale, knapen, geven uit hun naam en uit naam van de graaf van Holland een ambachtsbrief aan de wolwevers",Fruin: Arch Reimerswaal p 23,,
1170535,1365-06-10,"Reimerswaal, van","hertog Albrecht beleent heer Boudwijn van Reimerswale en zijn vrouw Kateline, na opdracht, met diens huis, toren, hof en land te Lodijk; na hun dood te komen op hun zoon Claes Kervinc",Van Mieris III p 177,"presentibus dominis de Haemstede, H. de Bersele, G. de Malestede, Arnoldo de Cruninghe, militibus",
1170536,1387-11-30,"Reimerswaal, van","notaris Heynricus van Cogstel Baldewinusz oorkondt dat Wilhelmus Hollander van Reymerswale, knape, aan de zusters in Reymerswale een huis aldaar verkoopt",Fruin: Arch Reimerswaal no 28,,
1170537,1393-01-06,"Reimerswaal, van",getuige voor hertog Albrecht o.a. Wilhelmus de Reymerswale,Lams p 29/Kemp p 132,,
1170538,1397-11-23,"Reimerswaal, van","hertog Albrecht beveelt na afloop van de ambtstermijn van Gillis van Cralingen op 18 april, het baljuwschap van Rijnland en dat van het land van Woerden op heer Willem van Reymerswale, voor 3 jaar",R.G.P. Graf Rek Holland 174 p 104,,
1170539,1468-03-10,"Reimerswaal, van","de juffrouw van Reimerswaal contra Willem van Reimerswale, uitgesteld",Coll Aanw Memorien Hof van Holland 238 fol 361,,
1170540,1468-09-07,"Reimerswaal, van",Jan van Reymerswale contra de jvr van Spagnen; 1468-09-12: dezelfde partijen over een obligatie afkomstig van de jhr van Arkel; haar procureur eist het bewijs dat de jonker mondig was toen hij deze obligatie gaf,"Coll Aanw 240 fol 1151, 1163v",,
1170541,1464-08-05,"Reimerswaal, van","Jehan et Clais de Remerswale, escuiers",De Raadt III p 207,,
1170542,1477-10-14,"Reimerswaal, van","het Hof van Holland geeft aan burgemeesters en schepenen van Reymerswale akte van non-prejudicie wegens de uitspraak van het hof, waarbij Clais van Reymerswale bij provisie en totdat het geschil tussen hem en Jan de bastaard van Reymerswale definitief zal zijn beslist, wordt aangesteld tot baljuw van de stad, wat in strijd is met haar privileges",Fruin: Arch Reimerswaal no 74,,
1170543,1480-05-20,"Reimerswaal, van","de hertog van Oostenrijk bevestigd aan Willem de bastaard van Remerswale bij dode van zijn tante jvr Willem van Remerswale, een jaarrente van 100 £ Vl op de stad Remerswale, die hem bij brief van hertog Philips dd 1438-10-16 was toegekend, zo hij zijn tante zou overleven",Fruin: Arch Reimerswaal no 77,,
1170544,1492-10-05,"Reimerswaal, van","Willem Bolle, rentmeester Beoosterschelde, contra Claes van Reimerswaal: eerste aanleg. Na herhaaldelijk te zijn gemaand betaalde verweerder een geleende som geld in termijnen in ""lichten gelde"" terug, zich beroepend op een schikking; verweerder veroordeeld aan eiser de som geld in eens te betalen",Grote Raad Mechelen Geëxtendeerde Sententiën 1966 p 260,,
1170545,"1503, 1504","Reimerswaal, van","Anthoinette van der Zickele, vrouwe van Lodick, weduwe van Claes van Reimerswale, baljuw van Reymerswaal, contra Jheronimus Lauwerin, ontvanger generaal van de financien en de Procureur generaal, voor Jan de Sillij, baljuw van Reymerswaal betreffende terugbetaling van lening op het baljuwambt van Reymerswaal",Grote Raad Mechelen Geëxtendeerde Sententiën 1966 p 471 no 210 en procesbundels tot 1504 no 165,,
1170546,1511-08-28,"Reimerswaal, van","Beatus [= Beatrix] van Reymerswaal, abdis van Rijnsburg",Grote Raad Mechelen E.A. Dossiers dl I dossier 263,,
1170547,1540-10-18,"Reimerswaal, van","Marie d'Hamal, marquise d'Aerschot, veuve de Guillaume de Croy, marquis d'Aerschot, transporte devant les échevins de Louvain, à Olivier van Schoonhoven, son maître d'hotel, au profit de Nicolas de Rummerswale, fils d'Adrien, et de sa soeur, damoiselle Jeanne de Rummerswale, une rente de 500 florins du Rhin, moitié d'une rente qu'elle possède sur les états de Brabant",De Raadt III p 207,,
1170548,1693,"Reimerswaal, van","Gregorius Hendriksz van Romerswaal: zijn boedel onder de weeskamer te Rotterdam, 1 omslag",Inv no 1094 p 73,,
1170549,,"Reimerswaal, van",genoemd: leden van de familie Van Reimerswaal,"Batavia Illustrata bl 746-759, 902, 908, 924, 932, 949, 982, 986, 1024, 1077, 1114, 1149, 1205; Wapenheraut jg I: 94",,
1170550,958,"Reinfeld, van",Fredericus van Reinfeld,Miraeus: Opera Dipl I p 390,,
1170551,1385,"Relighem, van","heer Jan van Relighem [Redichem], ridder, verpacht de tiende van Empel en Meerwijk",Ned Leeuw jg 1913 p 231,,
1170552,1458-1459,Reijnst,"Jan Reijnst ontvangt voor het planten van appel- en pruimenbomen, 9 dagen lang, 4 sc per dag",Rek Rentmeester Kennemerland 889 fol 27,,
1170553,1708-1712,Reijnst,"vroedschap, schepen van Alkmaar: mr Cornelis Reijnst, benoemd 1708-12-22, stierf 1712-04-29",Bruinvis: Alkmaar no 363 p 29,,
1170554,1451-1452,Reijpkijn,"Wouter Reijpkijn, eerst uitgegeven van de renten van Vroenregeist, 1 jaar rente 48 £ (202 fol 29v); idem van 1453-1454 (203 fol 11v) tot en met 1472-1473 (220 fol 28v); 1473-1474: (221 fol 19v) 48 £ aan zijn twee kinderen; 1474-1475: (222 fol 31v) Christoffel en Anthonis, zijn 2 kinderen, 48 £",Thesauriersrekening Haarlem,,
1170555,1569,Reis,"leen van Vianen: no 693) ½ hoeve te Outena, 44 £ jaarlijks waard, de leenman gebruikt het zelf, Hendrik Reis treedt op voor Stijn Hubert Hughendochter",Ons Voorgeslacht 07/08-1988 p 309,,
1170556,1438-03-08,Reijster,"Gerrit Ever, Reijster, Willem Enghebrechtsz leggen als welgeboren mannen een getuigeverklaring voor de baljuw van 's Gravenhage af",Mem Rosa dl I-III no 516 p 268 ev,,
1170557,1304~,Reystaert,"leen van Putten in Zeeland: Symon Reystaertsz: - ⅙ van de 4 geersen met landtienden en visserijen, - ⅙ van de westtiende van Spikenisse van de corentiende",R.G.P. Grote Serie 171 Rek Dom Putten II p 266,,
1170558,1703-01-17,Rengers,"worden burger van Nijmegen: no 3339) Eghbert Alexander de Rengers heer tot Sleburgh, gratis gehuwd aldaar 1696-05-17; no 3340): Johanna Mechtelt Jacoba, geboren aldaar 1699-07-25; no 3341): Egbert Jan Willem, 1701-03-25; no 3342): Sophia Anna Gysberta, 1702-11-19",Burgerrecht Nijmegen p 239,,
1170559,1476-1478,Rem,"Jan Rem werkt 11 dagen aan de sluis te Catwoude, tot 4st 1 oort per dag, maakt 2 £ 6sc 9d",Rek Rentmeester Kennemerland 908 fol 57v,,
1170560,1346-06-01,"Rem, de","leen in Rijnland: Diedolf Claysz 8 morgen, belend noord: Jan de Clerc, zuid: Jan de Rem",Bijdr Hist Gen 1901 p 235,,
1170561,1372-04-03,"Remen, van","Gerhard von Remen, Gelders leenman, getuige voor de hertog van Gelre",Urkunden Cleve Mark 1368-1396 no 40 p 25,,
1170562,1563-07-24,Remen,"Katrijn Aerntsdochter, weduwe van Cornelis Pietersz Remen, verkoopt aan de stad Alkmaar een huis en erf op het Nieuwland bij de Valbrug, benoorden de stadsvest (afgebroken)",Bruinvis: Aanv Inv I p 84,,
1170563,1634-11-26,Rembrand~,"Abraem Claesz, van Hoorn en Geertje Dircx, jongedochter van Edam",Trouwboek Zwaag 789a,,
1170564,1642-05-30,Rembrand~,"losrenten kantoor Edam: verschijndag 06-16, Geert Dircks, van Edam fl 150 - fl 6, afgelost 1757-01-27",Arch. Gecomm Raden Noorderquartier Inv 51,,
1170565,1427-06-16,"Remiaucourt, van","jhr Jacop van Dixmude filius mer Jan van Remiaucourt bij Amiens wordt poorter van Brugge ""de voorders van denwelken altoos poorters geweest hebben""",Indices Brugse Poorterboeken 1418-1434 p 62,,
1170566,1393-1394,"Romu, van ","Lambrecht van Romu/Remu die de besterften bewaart in Kennemervolch, van sinen roc, 55 sc",Rek Rentmeester Kennemerland fol 16v gedrukt p 32,,
1170567,1575,Remmits,"genoemd: stierf Margaretha Remmits,  x Gysbert  Booth",Batavia Illustrata bl 878,,
1170568,,Rengers,"genoemd: Joachim Rengers, uit Vriesland x Maria Oem van Wijngaarden, 3 kinderen",Batavia Illustrata bl 1040,,
1170569,1578-05-22,Rendorp,"Jochem Rindorp belend van een huis en erf in de Nieuwestraat in Alkmaar (310 fol 82); 1578-12-17: (310 fol 96) idem poorter tot Alkmaar vestigt tbv de stad een rente an 13 R gld 2st op zijn erf, groot 120 roeden, in de nieuwe stad, daar hij zijn zoutketen op getimmerd heeft; 1579-05-10 en 1579-05-17: belend (310 fol 107v, fol 111v); 1580-05-10: (310 fol 131) Jochem van Rintdorp vestigt rente op zijn huis en erf op Dronkenoord te Alkmaar; 1581-11-14: idem tot Amsterdam, belend te Alkmaar (311 fol 25v); 1582-10-10: belend (fol 55v)",O.R.A.Alkmaar,,
1170570,1581-04-29,Rendorp,Jochem van Rintdorp verkoopt huis en boomgaard te Alkmaar (132 fol 24v); verkoopt twee zoutketen (132 fol 24v); 1584-08-23: Joachim Rintdorp verkoopt 2 erven te Alkmaar (132 fol 138),O.R.A.Alkmaar,,
1170571,1329-09-04,"Renoy, van",verkoop van alle rechten op uitkeringen uit land in Haeften door Alard van Haeften aan Marienweerd gemaakt (1327-08-08): o.a. Gerardus Holle de Rijnoyen [Laurentius filius Hertberni de Hoclem] pro ecclesia de Rynoyen et custodia ibidem,Cartul Marienweerd no 340,,
1170572,,"Renoy, van",genoemd: Van Renoy,"Batavia Illustrata bl 894, 969, 1014",,
1170573,1339-12-08,"Renneghem, van","Dieric van Swieten maakt tot lijftocht aan zijn vrouw Ermgard het huis dat van Florys van Renneghem was in het ambacht van Zoeterwoude met 30 morgen land, te versterven op hun oudste zoon",Bijdr Hist Gen 1901 p 234,,
1170574,1400~,"Rengberg, van","Keerstken van Rengberghe, ridder, heer zu der Heyden, châtelain de Roede (Rolduc)",De Raadt II p 469,,
1170575,1384,"Rencvelt, van",Thierry van Rencvelt reçoit du Brabant une rente à Rolduc,De Raadt III p 215,,
1170576,"1446, 1448, 1449",Rentmeester,schepen van Fauquemont: Thijs Rentmeester,De Raadt III p 215,,
1170577,1761,Rendorp,"de Staten van Holland belenen mr Joachim Rendorp met: 1) het huis Marquette, de hoge heerlijkheid en 5 andere lenen: a) 14 geersen land, Kuijpersven, b) 6½ vierendeel en 1 vierendeel op Hogendorp tussen de Broeksloot en de Kukenweg, c) 8 geersen in Heemskerkerbroec, d) 4 maden en een vierendeel aldaar, e) 8 geersen op de Grote Venne; 2) 2 £ Holl en 100 hoenders per jaar uit des Abtshuisweer [= huur ?] in Limmen; 3) 2 £ Holl per jaar uit de herfstbede en vrije vroonschulden van Oostdom;  4) vrouw Lysbettencamp, groot 16 geersen; 5) 2 ackers land aan de Keyvaardenweg [Beyferdenweg] en de Broeksloot; 1793: mr Willem Rendorp beleend  (vgl 1250-03-10)",Inv Arch Marquette no 445,,Heemskerk
1170578,1400-02-01 (1399),"Remunde, van","hertog Albrecht beveelt op Lambrecht van Remunde om zeevond te verwaren binnen halfweg Zandvoort en de Wijc, zoals Wouter Andriesz en anderen voor hem de zeevond bewaard hebben; hij zal degenen die ""bruekig"" zijn mogen aantasten",A.R.A. Leenkamer 324a fol 88/Rek Grafelijkheid Holland p 333,,
1170579,1456-1457,"Renouwen, van","Jacob van Renouwen: zeevonder te Zevenhuizen, van zijn rock 3 £ (887 fol 23v); ook in de jaren 1457-1458 (888 fol 25) tot en met 1466-1467 (897 fol 50v)",Rek Rentmeester Kennemerland,,
1170580,1480,"Renselar, van",lid van het St Jorisgilde te Harderwijk: heer Gisbert van Renselar; genoemd: familie van Rensselaer,"Wapenheraut jg I: 15, 200, jg II: 19",,
1170581,1533-04-22,Renssen,"Andries Renssen van Monickendam, leenman van Egmond en Augustyn van Teylingen, leenman van Holland oorkonden dat Claes Jacobsz van Amsterdam, als man en voogd van Haes Heynendochter opdroeg tbv Dirck Dircksz van Monickendam ""1 ½ demp te lants, gelegen in Monickenbrouck, onderdeeld in een stuk lands van 4 deijmten geheten Symon Coppensz horn"", zoals de transfix brief inhoudt, en  Haes Heynendochter van de graaf van Egmond in leen hield; hij verzoekt belening van Dirk Dircsz (vgl 1533-04-24)",R.A.H. Coll Aanw 517 fol 34/Leenboek Egmond D fol 34,daar Andries Reus [!] geen zegel heeft stelt hij zijn naam hieronder,
1170582,1285~,"Rewijk, van","Petrus filius Waligi de Rewike 6 jugera apud Alfen, contigua terrae Hugonis sculteti",Bijdr Hist Gen 1901 p 267/Reg EL 5 fol 90r,,
1170583,1363-06-17,"Renswoude, van","Johan van Arckel, bisschop van Utrecht, oorkondt hoe hij en zijn broer heer Robbrecht van Arkel elkaar tot erfgenaam gemaakt hebben met uitsluting van hun oudste broer Jan; vervolgens koopt Johan een goed in het kerspel van Rene, geheten Rijnreaert en Noorderaert, nu Renswoude, en beleend zijn broer Robbrecht ermee; na diens dood komt het weer aan Johan van Arkel. Nu beleent hij Robbrecht van Rijnswoude, heer Robbrechts bastaardzoon, met dit goed, na zijn kinderloze dood te komen op Johan van der Borch heer Robbrechts bastaardzoon; laat ook deze geen wettig kind na, komt het op de bastaardzoon van de bisschop: Johan van Rijnenstein",Van Mieris III p 150/Mathaeus: Analecta IX p 194-196,,
1170584,1375-04-23,"Renswoude, van","de domproost van Utrecht oorkondt dat Arnt van Lunenburch hem opdroeg tbv heer Robert van Rynswoude, ridder, de tiende gelegen in het kerspel van Coten op de weert bij Blomenweerde, en vervolgens wordt Robert beleend",De Geer: Arch Duitse Orde II no 331,,
1170585,1375,"Renswoude, van","de regering van Utrecht oorkondt dat zij ""om onser statslusen te maken op te Nyevaert"" en om de onkosten van de laatste oorlog met Holland te betalen, verkocht hebben aan heer Robbrecht van Rijnswoude, burggraaf van Montenake, ridder, een lijfrente van 800 £ penn per jaar voor zijn ",Van Mieris III p 318,,
1170586,"1375, 1376","Renswoude, van","Robert van Riinswalde, burggrave van Montenaken, chevalier, reçoit du Brabant une rente sur Dalhem",De Raadt III p 230,,
1170587,1384~,"Renswoude, van","heer Robrecht van Rynswoude, ridder, heer to Grevenbroec, houdt: - het goed te Rijnswoude in het kerspel van Scerpenseel; - de Gulden hoeve in het kerspel van Werconden; - 6 morgen land gelegen op Loeterveld, belend aan beide zijden: Johan van Zulen, gelegen in het kerspe lvan Wijc",Mr S Muller: Reg en Rek Bisdom Utrecht II p 705,,
1170588,1396,"Renswoude, van","heer Daniel van Pallandt overleed vóór zijn vader en liet bij zijn vrouw Penteuste de la Saulx, dochter van Wouter heer van Tempel en Maria d'Argenteau, die hertrouwde met heer Robbrecht van Renswoude heer van Grevenbroeck (stierf 1396) een erfdochter na",Ned leeuw jg 1915 p 170,,
1170589,1366-04-21,"Renswoude, van","leen van Amstel: no 95) 12 morgen in Cothen genaamd Breevoet in het gerecht van de domproost, strekkende van de Rijn tot de dwerdijk, Margaretha [Both] van der Eem, na overdracht door Bertout van Muden, te komen op Jan van Rijnesteyn of Robert van Renswoude, zoon van Robbert van Arkel; 1369-01-14: Jan van Rynesteyn na dode van Margaretha van der Eem, in 1387 is hij ridder",Ons Voorgeslacht 09-1988 p 393,,
1170590,1374-1375,"Renen, van","Gheryt van Renen huurt land te Vronen, 4 £ 2d (818 fol 7); 1380: (822 fol 7) idem 4 £ 3d; 1384-1385: (826 fol 3) afterstal van Vronen 56 sc; (fol 13) land te Vronen 4 £ 2d; 1389-1390: (828 fol 2v) afterstal van Vronen 33sc",Rek Rentmeester Kennemerland,,
1170591,1399,"Rhenen, van ","de stad Zwolle schenkt aan heer Willem van Rhenen 6 qu wijn, nog 6 qu en nog 6 qu; in de 12e maand: heer Willem van Renen, 6 qu wijn",Maandrek Zwolle  p 30,,
1170592,1615~,Rengers,"jhr Willem Rengers ""18 jaren in actuelijcken dienste geweest sijnde, wiens grootvader de heere van Wyngaerden za. ged. als mede zijn vader beijde lange jaren de landen zeer goeden dienst hebben gedaen, ende vendrich geweest omtrent 6 jaren voor de trefves onder de comp van cap. Philips"", solliciteert naar een kapiteinschap",Kroniek Hist Gen 1853 p 170,,
1170593,1561-06-20,Rentenaer,"Cornelis Rentenaer, belend te Alkmaar (309 fol 17v); 1570-03-24: Neel Cornelisdochter weduwe van Cornelis Rentenaer vestigt rente op haar huis en erf te Alkmaar tbv Ghierte Cornelis Dirck Pouwels te Amsterdam (309 fol 199v) (op 1580-09-20: op Jan Cornelisz, de zoon, als possesseur van het huis en dat op de naam van mr Ghysbert van Nesse x Ghierte Cornelisdochter en op de kinderen van Mr Pieter Bicker tesamen)",O.R.A.Alkmaar,,
1170594,1583-03-01,Rentenaer,Jan Cornelisz Rentenaer verkoopt huis en erf te Alkmaar,O.R.A.Alkmaar 132 fol 94v,,
1170595,,"Renty, van",genoemd: Van Renty,Batavia Illustrata bl 1151,,
1170596,1389-1390,Rentinc,"Dirc Rentinc huurt 9 want te Vronen, 5 £ 17sc (828 fol 12v); 1393-1394: (829 fol 4v) land te Vronen, 5 £ 17sc; 1385-1386: (827 fol 32v) afterstal van Vronen 5sc 6d; 1400: (830 fol 4v) land te Vronen, 5 £ 17sc; 1403-1404: (834 fol 4v) idem",Rek Rentmeester Kennemerland,,
1170597,1419-1420,Rentinc,"Jacob Rentinc: afterstal van 1418, 4 £ 4sc 2d (850 fol 10v); 1422-1423: (852 fol 11v) afterstal van 1419 en 1420, 4 £ 4sc 2d",Rek Rentmeester Kennemerland,,
1170598,1428,Rentinc~,"Rentic Nannincsz: afterstal van 1425, 1426 van visserij en tienden, 20 sc",Rek Rentmeester Kennemerland 858 fol 3v,,
1170599,1680-12-24,Repelaer,"Anthonia, dochter van Lucia Repelaar en Gualter Cools trouwt met Cornelis de Bevere heer van de Lind",Batavia Illustrata bl 869,,
1170600,1623,"Resant, van",stierf te Heusden Amerentia van Resant x Gerard Rouwinck genaamd van Deventer,Wapenheraut jg III: 100,,
1170601,1300~,Repelaer,"Averenbragetbeke, Gelatbek: bona Gerardi Repler; Northellen, Kirchhellen: curtis de Repter to Rechte","Quellen Stift Xanten p 471, 473",,
1170602,1345,Repelaer,"platea Reni te Xanten: de domo Repelar per Gerardum Ridderken, 6 sol",Memorien Stift Xanten p 193,,
1170603,..-12-26,Repelaer,"stierf Rutgerus de Wyckerade, frater noster, de quo habemus 5 mark de domo sua claustrali, quarum primo hic de domo claustrali custodis, nunc Godefridi Repeler, nunc de marca de domo Goissvini de Winga, nunc dom Nicolai Suker (?)",Memorien Stift Xanten p 158,,
1170604,1382,Repelaer,"uitgaven bursa Xantensis: aan Arnoldus de Repler misso Remoniam ad dom Henricum de Summeren; 1390, 1391, 1392: Arnoldus de Repler","Quellen Stift Xanten p 250, 271",,
1170605,1393-01-01,Repelaer,Arnoldus Replar misso Clivis ad dominum Goswinus Most; 1593-03-15: idem misso Clivis,Urkunden Stift Monterberg-Cleve no 714 p 243/Quellen p 244 no 720,,
1170606,1393,Repelaer,"uitgaven bursa Xantensis: Johannis, zoon van Arnoldus de Repeler, 2 fl",Quellen Stift Xanten p 284,,
1170607,1392,Repelaer,"uitgaven bursa Xantensis: Godefridus van Repelaer, pro 7 ½ quartis vini; 1394: census in platea Marstrate te Xanen, item de eadem domo 2 sol, quos dedit nobis dominus Godefridus de Repeler","Quellen Stift Xanten p 274, 318",,
1170608,1399-1400,Repelaer,"uitgaven van de rentmeester van Xanten tussen Maas en Waal: van 36 maaltijden die Arnt van Repeler verteerd had, 3 gld 6 gr; 1393, 1394, 1399: hij maakt veel reizen","Quellen Stift Xanten p 565, 281, 285-289, 300",,
1170609,1404,Repelaer,recepta de curte in Dorsten; Restantia in Kirchellen: de bonis Everhardi Repler en curtis Repler,Quellen Stift Xanten p 481,,
1170610,1424,Repelaer,"census curtis Rottum, Borckuwe (Borcow): de uno manso dicto Puthove alias ten Putte, Bernardus de Repelaer filius Theoderici 1e hand, Johannes de Westerholt de 2e hand",Quellen Stift Xanten p 517,,
1170611,1585-1622,Repelaer,"Raad, schepen van Dordrecht: Adriaen Repelaer Anthonisz, stierf in 1622 en kwam in zijn plaats Cornelis van Beveren Willemsz",Balen: Dordrecht p 325-333,,
1170612,1589-08-08,Repelaer,"leen van de Merwede: no 23) 35 Hollandse morgen, hiervan 30 morgen ten eigen, Herman van de Hagen met de overgebleven 5 morgen, belend oost: Repelaer met pacht van de leenheer, west: de leenman",Ons Voorgeslacht 06-1988 p 237,,
1170613,1596-1666,Repelaer,"Acht, schepen, Raad van Dordrecht: Huijch [Hughe] Repelaer Anthonisz; 1478, 1479: schepen van Dordrecht: mr Anthonis Jansz [zonder Repelaer]","Balen: Dordrecht p 329-342, p 297",,
1170614,"1624, 1625, 1629",Repelaer,Raad in Dordrecht: Adriaen Repelaer Adriaensz,"Balen: Dordrecht p 334, 335",,
1170615,1647-1666,Repelaer,Raad  of schepen van Dordrecht: mr Jan Repelaer [heer Anthonisz],Balen: Dordrecht p 339-342,,
1170616,1300~,"Repelwick, van",decima in Bislick ex Schuthwick: Gerardus de Ropelwick; decima in Hamwinckel: Johannes de Ropelwick en Theodericus de Ropelwick,"Quellen Stift Xanten p 410, 418",,
1170617,1575-05-07,Rezen,notaris Pieter Resen te Tholen,Grote Raad Mechelen E.A. Dossiers dl III dossier 836/1,,
1170618,1555-05-13,Rezen,"Frans Rezen, rentmeester van Tholen, zou knoeierijen gepleegd hebben en samen met de Procureur Generaal van Holland en met de baljuw had hij de magistraat van Tholen vernieuwd; 1558-05-15: Pieter Resen, secretaris van Tholen; ± 1554-1563: Frans Rezen, penningmeester van Tholen",Grote Raad Mechelen Beroepen Holland dossier 68bis,,
1170619,1639-06-29,Reson,"losrenten kantoor Enkhuizen: verschijndag 11-30, Hendrik Halfhoorn, Symon Haack en Focke Eltjesz Resou als voogden van Ellert Jansz Reson en Sijtje Willems, fl 2000 - fl 80",Arch. Gecomm Raden Noorderquartier Inv 51,,
1170620,1290-04-15,"Retersbeek, van","Henricus de Huckelbacht et Guillaume de Holseit, milites, scellent un acte de Lambertus de Strithane (Strijthagen) et de Wenemarus de Retersbeke [Rittersbeek, van], qui entrant au service de la ville de Cologne ","De Raadt II p 98, 124/Ville de Cologne no 555",,
1170621,"1371, 1373","Retersbeek, van","Pierre van Retersbeke scelle avec Godard seigneur zu der Heiden et Jean van Gronsveld, chevaliers, des quittances de celui-ci relatives à une rente sur Beek et les revenus de Fauquemont",De Raadt III p 231/Chartes Ducs de Brabant,,
1170622,1415~,"Retersbeek, van","Leonard van Retersbeke, knape van wapen, caution pour Reynart van Hulsberch",De Raadt III p 231,,
1170623,1580-07-28,Reus,"Dirck Jansz Reus, belend te Alkmaar (132 fol 1); 1581-01-18: koopt huis en erf (fol 9); 1581-03-02: verkoopt huis en erf (fol 16); 1585-06-13: koopt huis en erf (fol 165)",O.R.A. Alkmaar,,
1170624,1586-08-15,Reus,"Jan Cornelisz Reus, koopt 2 camers te Alkmaar",O.R.A. Alkmaar 133 fol 19,,
1170625,1586-10-24,Reus,Arian Cornelisz Reus vestigt rente op zijn huis en erf te Alkmaar,O.R.A. Alkmaar 311 fol 163,,
1170626,1587-04-03,Reus,"Cornelis Jansz Reusgen, belend te Alkmaar",O.R.A. Alkmaar 133 fol 48v,,
1170627,1643-07-03,Reus,"losrenten kantoor Medemblik: verschijndag 07-20, schipper Pieter Pietersz Reus, fl 1000 - fl 40",Arch. Gecomm Raden Noorderquartier Inv 51,,
1170628,1716,Reus,"stierf Jacob Reus, schepen van Alkmaar",Bruinvis: Alkmaar p 29,,
1170629,1117,"Reux, de",genoemd: stamreeks familie de Reux,Miraeus: Opera Dipl I p 678,,
1170630,1323-04-25,"Reve, van","scheiding van goederen tussen de broers Johannes en Egbert van Almelo, onder de getuigen: Johanne de Reve",Jungius p 122,,
1170631,1281-1284,"Reven, van",lenen ten tijde van Floris V: no 242) te Monster Jan Hughenz van Reven [van Ruyven ?] 2 morgen bi den wilbois,De Fremery no 228,,
1170632,1330,"Reyde, van ",genoemd: Warnerus van Reyde,Batavia Illustrata bl 1205,,
1170633,,Reynst,genoemd: Constantia Reinst x Pieter Schaep,Batavia Illustrata bl 1082,,
1170634,1420-08-04,Reysenaalden,Gerit Reysenaalden bezegelt als schepen van Breda een oorkonde,Batavia Illustrata bl 1024,,
1170635,,Rezen,genoemd: Elisabeth Rezen x Pieter van Berchem,Batavia Illustrata bl 1076,,
1170636,1300~,Reveling,"area H. dicti Reveling in platea Pontis te Xanten, 4 sol Colon",Memorien Stift Xanten p 174,,
1170637,1300~,Revelinck,"census curtis in Honepel al illa parte nemoris Gerardus Revelinck et Aleijdis ejus soror de bonis Spechove, 11d; inkomstenkelnerij: in parochia Xanctensi: Wolterus Revelinck de agris Vinee","Quellen Stift Xanten p 421, 444",,
1170638,1317,Revelinck,de camerarius van Xanten ontvangt 33 mal tritici; Wolterus Revelinck 15 mal tritici de curte de Nederwick,Quellen Stift Xanten p 114,,
1170639,1329-04-02,Revelinck,"mr Henricus Borgardi, presbiter, sticht een memorie; hij bestemt hiervoor een census van 12 sol ex domo et area quas Johannes dictus Kemerer nunc inhabitat sitis in platea Pontis inter domos et areas Wolteri Revelinck et Johannis Leydecker",Urkundenbuch Xanten p 412 no 608,,
1170640,1345,Revelinck,in platea Clevensi te Xanten: - de domo Revelinck 1 marc; - apud Revelinck 4 solid,"Memorien Stift Xanten p 193, 196",,
