id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1130701,1567-01-20,"Nyenrode, van","testament van Egbert van Nyenrode en Mabelia van Rodenburg, erfgename hun dochter Adriana x Willem van Brakel; als zij kinderloos mocht overlijden, zullen de goederen overgaan op Elisabeth van Nyenrode, vrouw van Jan van Riebeek",Berigten Hist Gen IV p 121,,
1130702,1569-06-11,"Nyenrode, van",Adriana van Nyenrode wordt na dode van haar vader Egbert beleend met het huis Bolestein,Berigten Hist Gen IV p 35,,
1130703,1599,"Nyenrode, van","testament van Frans van Nyenrode; [Frans van Nyenrode was de vader van Anna van Nyenrode, die trouwde met Johan van der Does, zijn tweede vrouw was Machteld Peter Louwermans; het geslacht van Nyenrode verwant aan van der Does door het huwelijk van Johan van Noordwijk (van der Does) met Anna van Nyenrode]. Afschrift 1643 (1559)",Arch Marquette no 1303/Arch van Limburg-Styrum,,
1130704,1604-1610,"Nyenrode, van","schepen, Raad en Cameraar van de stad Utrecht: Hendrik Hendricksz van Nyenrode","Berigten Hist Gen IV p 48/Utrechts Placaatboek III p 179, 181, 182/Wagenaar: Vad Hist X 210, 217",,
1130705,1610-07-13,"Nyenrode, van","Hendrik Hendricksz van Nyenrode betrokken bij het oproer binnen Utrecht, op 2 augustus levenslang uit de stad gebannen; 1611-05-05: plotseling gestorven in de Jacobikerk te Utrecht onder de preek; zijn zoon Pieter Hendriksz van Nyenrode: berucht als Arminiaans prediker","Berigten Hist Gen IV p 48/Dodt Arch IV 97, 189, V 40, 77, 177, VI 26, 105",,
1130706,1613,"Nyenrode, van",schepen van Utrecht: Willem van Nyenrode,Berigten Hist Gen IV p 48,,
1130707,1626-09-01,"Nyenrode, van","Henri comte de Riviere et de Heers atteste à l'abbesse de Nivelles que damoiselle Cornelie Agnes de Reede est arrière-petite-fille de messire Godart de Reede, seigneur de Sasfelt, Amerongen, Nederhorst, gouverneur de Lomestein et de Gertrude de Nyenrode",De Raadt III p 233,,
1130708,1627-02-20,"Nyenrode, van","Petrus Nierode, predikant te Rotterdam",G.A. Amsterdam DTB 764 fol 22,,
1130709,1628,"Nyenrode, van","Cornelis van Nyenrode, landmeter te Utrecht",Berigten Hist Gen IV p 48,,
1130710,1630-04-05,"Nyenrode, van","op akte van Cornelis Dunganus predikant te Utrecht ingetekend: Jacob Engelsz, wonende in de Elantstraat en Mectelt van Nieurode",G.A. Amsterdam DTB 764 fol 78,,
1130711,,"Nyenrode, van",genoemd leden van de familie van Nyenrode,"Batavia Illustrata bl 746, 747, 756, 761, 831, 833, 932, 951, 1047, 1061,1062, 1077, 1110, 1143, 1204, 1295",,
1130712,1360,"Nychusen, van",dame Gertruide van Nychusen donne quittance au duc de Brabant d'une rente de 6 marcs sur Rolduc,De Raadt III p 40,,
1130713,1327-07-21,"Nyensteyn, van",leen no 45) Agnes weduwe van Govert van Nyensteyn belend boven de heerlijkheid Kort Bolgerij,Ons Voorgeslacht 11-1990 p 420,,
1130714,1381,"Nyensteyn, van","leen van Vianen: no 624) een acker in Lexmond, belend boven: erven Evert Mathysz, beneden: Herman Porrekin, 1381 en 1392-08-11: Daem Hendrik Ghelpertsz; 1420-03-13: Hendrik Ghelpert Daamsz, belend boven: Koevoet Evertsz, beneden: Gozewyn van Nyestein",Ons Voorgeslacht 07-1988 p 276,,
1130715,1392-07-28,"Nyensteyn, van","leen van Vianen: no 685) 10 morgen in Outena, genaamd Borgelen, belend boven: erven Jan Grote, beneden: Jutte vrouw van Hendrik de Voogd, 1392-07-28: Ernst van Hinderstein; 1432-03-10: Gozewijn van Nyestein gehuwd met Katherina, op verzoek van de heer van Oy, neef van de leenheer, zoals Herman Vos had, te lossen door de heer van Oy met 125 Wilh scilden, leen ligt in het middelste blokhuis; 1442-11-04: Gozewijn van Nyestein, de helft te komen op Agnes Jan Goijersdochter, gehuwd met Allard Schade; 1445-01-31: Gysbert van oostrum JAnsz, bij overdracht door REynout heer van Oij, met de lossing, en hij belooft dat Gozewijn van Nyestein gehuwd met Catharina, binnen een jaar te doen en anders zal hij vervallen zijn",Ons Voorgeslacht 07/08-1988 p 305,,
1130716,1374-05-02,"Nyesteyn, van","hertog Albrecht ging de Lek op met o.a. Henrik [van Nyestein] de bastaard van Arkel, ridder, en vele andere edelen; 1401-09-30: zoenbrief o.a. voor heer Hendrik bastaard van Arkel, vanwege een doodslag; 1405: hertog Willem belegert het slot Everstein, daarbij genoemd Henrik van Nyestein, bastaard broer van de heer van Arkel; 1415: belend te Wadenoyen; 1417-12-01: te Gorinchem gesneuveld (Kemp); 1424: 9 morgen land tussen erve Henrick Henricx van Nyenestein en Johan heer Arntsz; leen van 10 morgen: Margriet, vrouw van Henrix van Nyenstein, ritter","Kemp bl 108, 148; Batavia Illustrata bl 1301; Reg Geld Leenaktenboeken 11e stuk p 591, 7e stuk Nijmegen p 335; het Gesticht van Reinier van Arkel in 's Hertogenbosch p 143, 144, 147",,
1130717,1406,"Nyesteyn, van","Gooswyn Nieusteyn, bastaard uit Arkel; Hendrik van Nyesteyn, bastaard van heer Otto van Arkel",Batavia Illustrata bl 1204/Rekenkamer Holland; Van Zomeren: Beschrijving van Gorinchem p 487,,
1130718,1380-1390,"Nyensteyn, van","klachten van de heer van Vianen tegen de heer van Arkel: de erfgenamen van Goeswijn van Nyensteyn 9 morgen, van elke morgen 7 gld 25 plc, maakt 78 gld",Codex Dipl Neerl serie 2 dl  2 p 204,,
1130719,1394-09-19,"Nyensteyn, van","hertog Albrecht  oorkondt dat Heijnric heer van Vyanen, Ghoije en Ameijde hem heeft opgedragen het gerecht van Cort Bolgerij, in het land van Jan van Arkel, dat van Agniese vrouw van Goeswijn van Nyensteyn was, en Heylwijch vrouw van Jan van Hoemen was, belend beneden de sloot naast het land van Vyanen: Herman Pille, Aleijt Heijnen en Stijn Claes met een halve hoeve land die boven deze hofstede van Jan van Leyenburch lag; de hertog beleent vervolgens Jan van Arkel ermee",R.A.H. Coll Aanw 46 fol 237v,,
1130720,1401-09-30,"Nyensteyn, van","geeft Melis uten Engh, ridder maarschalk van het Sticht een zoenbrief voor: Jan van Schonauwen, Aernt van Schonauwen, Henric bastaard van Arkel, ridders; Dirck van Leyenburg, Henric van Sevenbergen, Gerit Koevoet, Folpert van Gellicum, Barthoud de Kemp, Sander van Weerdenburch, bastaard, vanwege een doodslag en omdat zij in 1374 met hertog Albrecht tot Vreeswijk voor het huis Gildenburg geweest waren",Kemp p 148,,vgl 1374-05-02
1130721,1405,"Nyensteyn, van","hertog Willem, in oorlog met heer Jan van Arkel, belegert het slot Everstein: ""de heer van Arkel hadde daarop gesonden de heeren van Broekhuysen, Hoogstraten, Willem van Ranst en Henrik van Nyestein, des heren van Arkels bastardbroeder""",Batavia Illustrata bl 1301,,
1130722,1415,"Nyensteyn, van","Godert Hol Dirksz ontvangt, bij transport van Johan van Hoekelum Arnt Wymmersz, 7 morgen, waarvan 5 ½ morgen gelegen te Wadenoye, met name 4 morgen in het Broeck, gekocht van de nonnen van Zennewijnen, belend tussen heer Henrick van Nuwenstein, en ene Elbert aan de andere zijde",Reg Gelderse Leenaktenboeken 10e stuk p 529,,
1130723,1417-12-01,"Nyensteyn, van","Henrick de bastaard van Arkel sneuvelt te Gorinchem; 1418: de abt van Marienweerd ""decem coronas Francie annuatim impigoratas redemit de manu domini Henrici naturalis de Arkel"", achter staat: totum mendacium [hij had in pand 10 Fr cronen per jaar die de abdij MArienweerd terugkocht]",Kemp p 207; Cartul Marienweerd p 373,,
1130724,1422-08-31,"Nyensteyn, van","Johan van Vianen heer van Noordeloos, ridder, beleent namens zijn neef Reinilt heer van Brederode, Evert van Rijn Hermansz met 20 hofsteden te Breukelen",Berigten Hist Gen IV p 92/Arch Nyenrode,"getuigen: Hendrik van Vianen, Splinter van den Vliet, Hubert van Laer en Goessen van Nyestein, leenmannen van Vianen",
1130725,1424,"Nyensteyn, van","leen van de heerlijkheid Cuyck: 9 morgen land uit de Linge op de Bemstede en de veerstat te Enspyck, beleend Johan ten Bogert, belend tussen erve Henrick Henrix van Nyensteen, ridders en Johan heer Arntsz",Reg Gelderse Leenaktenboeken 11e stuk p 591,,
1130726,1428-02-12,"Nyensteyn, van",deken van St Servaes te Maastricht: Johan van Nuensteyn,Inv Oud Arch Nederhemert no 109 p 35,,
1130727,1432-07-26,"Nyensteyn, van",Reinold van Brederode  beleent zijn neef Herman van den Rijn met de tienden  gelegen te Broclede [Breukelen] en ter Ouder A [Oudaan] zoals hij en zijn ouders  van Vianen gehouden hebben,"Berigten Hist Gen IV p 92/Arch Nijenrode Origineel, met zijn zegel","getuigen: Jan van Vianen, oom, Gysbrecht van Nyenrode, neef, Goessen van Nyestein, Hubert van Laer, leenmannen van Vianen",
1130728,1432-09-05,"Nyensteyn, van","mannen van de heer van Brederode: Hubert van Laer, Gisebert van Bloemendale en Gosen van Nyensteijn; 1433-09-29: leenman van de heer van Brederode Goossen van Nyensteyn","R.A.H. Coll Aanw 465 fol 66, fol 14",,
1130729,1437-09-09,"Nyensteyn, van","Goessen van Nyensteyn, Jan Sconouwen en Dirck Hoevenaersz getuigen dat Harmen van Puffelick, pachter van de Domproosdij, goederen en tienden te Wadenoyen heeft opgegeven; ""dit is ghesciet binnen Vyanen in Goessens huys van Nyensteyn""; met opgedrukt zegel van Goessen: 3 rechter schuinbalken",R.A. Utrecht  Arch Domkapittel Oorspr Charter no 1011,,
1130730,1439-1445,"Nyensteyn, van","rekening van het gesticht Reinier van Arkel: in zijn testament had Reinier van Arkel 300 Peters bestemd, o.a. een mud erfrogge, gevestigd op goederen gelegen in de parochie van Gestel bij Oisterwijk, indertijd door Reinier van Arkel tbv de zinneloozen aangekocht van Evert Millinc en diens zwager Henrick van Nyensteyn, ridder; Evert Millinc en zijn mede erfgenamen van wijlen Wouter van Arkel te weten: Henric van Nyesteyn, ridder, Rutger van Gemonde, Jan die Bruyn, Arnt Stamelaers van den Kelre en Goessen die Wuest; het gesticht van Reinier van Arkel ontving van vrouwe Margriet van Nyensteyn en Jan Millinc samen 1 Arnh gld 11 cr en 2 pl","Het Gesticht Reinier van Arkel in 's Hertogenbosch p 143, 147, 144",,
1130731,1453,"Nyensteyn, van","10 morgen te Oudeavesaet, geheten Truydenacker en de Rewijck, de Rieweert,  die Lingen en die Dellen, samen groot 4 ½ morgen, belend oost: Walraven van Zoelen Jansz, zuid: St Marie en de Lingenstranck, west: naast de Lingewech en noordwaarts neven erve heer Henrix van Nyensteijn, van Evert Millings gevallen op zijn zuster Margriet, vrouw van heer Henrix van Nyensteen, ridder, getransporteerd op Otto Tengnagel van Hoesden",Reg Gelderse Leenaktenboeken 7e stuk Nijmegen p 335,,
1130732,1649-1650,"Nyensteyn, van",heemraad van Tielerwaard: Peter van Nyesteyn of Nieuwesteyn,Ned Leeuw jg 1926 p 16,,
1130733,,"Nyenvliet, van","genoemd: Maria van Nyenvliet x Willem van der Does, hieruit één dochter, stierf 1436 ongehuwd","Batavia Illustrata bl 930, 867",,
1130734,1303,"Nyeveld, van","getuige voor de bisschop van Utrecht: no 62)Otho de Nyvelt, ridder",Van Mieris II bl 38,,
1130735,1325-10-17,"Nyeveld, van","diverse ridders beslissen het geschil over het stapelrecht tussen Dordrecht en de andere steden van Holland, o.a. Steven van Nieuwenvelde",Van Mieris II bl 364,,
1130736,1437-10-04,"Nyewaal, van","hertog Philips bevestigt de brief van zijn moeije, vrouwe Margriet, waarin zij haar secretaris Daniel van Nyewaal het schoutambacht van het gehele land van Texel met de wildernissen, duinen, de handgifte, haar huis en boomgaard in den Burg beloofd heeft",Van Mieris Vervolg p 5,,
1130737,1439-01-14 (1438),"Nyewaal, van","vrouwe Margriet vergunt haar secretaris Daniel van Nyewaal over te mogen geven aan Jan van Poelgeest het schoutambacht van Texel met de wildernis, duinen, handgift en huizing met boomgaard in Den Burg",Van Mieris Vervolg p 11,,
1130738,1608-03-18,"Nyhoff, van",huwelijksvoorwaarden tussen mr François van Hoogstraten en Isabella van Nyenhoff,Ned Leeuw jg 1911 p 174,,
1130739,1614-06-03,"Nyhoff, van","compareerde joncheer Franchoys van Hoochstraeten, wonende in het ambacht van Leyderdorp, gehuwd met Elisabeth van Nyhoff, als vervanger voor Hugo van Nyhoff, Cataryna en Pholperde [Wolpharde] van Nyhoff, samen gesubstitueerde erfgenamen van wijlen joncheer Christoffel van Nyhoff; 1614-06-03: idem; 1618-05-07: idem tenstament van Francois van Hoogstrataten en zijn vrouw jvr Isabella van Nyenhoff",Ned leeuw jg 1913 p 66/Notaris Paets Leiden regest 176; Ned Leeuw jg 1911 p 174/Notaris Pieter Claesz van Rijn te Leiden regest 214; Notaris Jan van Kuyk te Leiden Regest 117 fol 22,,
1130740,1165,"Nymegen, van",keizer Frederik I beveelt de graaf van Holland de dam bij Zwammerdam te slechten en de vaart op de Rijn vrij te houden,v.d. Bergh I no 145,"o.a. Rodolphus de Steinvorde, Constantinus de Berg, Bartolfus Tris camerarius, Luon de Malbergo, Henricus Frios, Meynardus comes de Noviomago[Nijmegen], Folbertus, Gerardus Trajectensis scultetus, Wilhelmus de Scalcwyck, Lubbertus de Odyck, Elias de A, Enghebertus de Aemstel, Hermannus de Wourden et frater Godscalcus, Theodericus de Judefax, Albertus Pavo",
1130741,1174-08-02,"Nymegen, van",keizer Frederik oorkondt over de tol van Tiel,Oorkbk  Sticht Utrecht no 479,"getuigen: Cunradus Wormaciensis electus, Emicho comes de Lyninge, Emicho comes Irsutus, Cunradus comes de Lewenstein, Bertholdus de Schowenburg, Albertus de Hyltenburg, Hartmannus de Buthinge, Wernherus de Bonlant, Walterus dapifer, Berengerus de Nikastel, Burchardus de Kestenburg, Richolphus judex Aquensis, Alardus de Numege",
1130742,1176-03-09 - 06-18,"Nymegen, van","bisschop Godfried beslecht de twist over de hof te Beusichem tussen het kapittel van St Jan te Utrecht en Iwainus de Gokesforde, de hof die eertijds door het kapittel gekocht was. Iwainus fidejussores dedit dominum Heinricum comitem de Chuic et Herimannum comtem de Novimagio",Oorkbk Sticht Utrecht no 485; Noordbrabantse Charters bl 283,,
1130743,1176,"Nymegen, van",in een verdrag over goederen te Beusinchem komen als borgen voor comes Henricus de Chuic en Herimannus de Noviomago,Noordbrabantse Charters bl 283,,
1130744,1322-04-20,"Nymegen, van","voor schepenen in Santbomel schenkt ""religioso vir dominus Henricus"" [Hendrik van Nymegen abt van 1306-1319, in 1323 herkozen] abt van Marienweerd aan de abdij 15 hont in Deyl in palude dicta Twebroec",Cartul Marienweerd no 226,schepenen: Henricus de Werva senior en Johannes de Hoesden,
1130745,1324-04-27,"Nymegen, van","graaf Willem oorkondt dat Troveys heer Hughen 's Friezenz van der Mije hem heeft opgedragen tbv Herman van Hamert en Jan van Niemaghen, Hermans zwager, de tiende ten Slike in Riederwaard, de graaf aanbestorven van jvr Willem van Teylingen; vervolgens worden zij ermee beleend",Bijdr Hist Gen jg 1901 p 140/Reg EL 5 fol 12v,,
1130746,1326-12-23,"Nymegen, van","Fredericus de Novimagio, proost van Marienweerd, geeft de abdijgoederen onder Nistelrode in erfpacht uit aan Jacob van Zuilichem, burger van 's Hertogenbosch",Cartul Marienweerd no 274,,
1130747,1329-09-02,"Nymegen, van"," Reynaldus Zibodonis borchgravius Novimagensis, Johannes Puls, Reymboldus Rcoldi, schepenen aldaar; 1330-03-12: Reynaldus Sybodonis, borchgravius Novimagensis, Hermanus de Redinchaven, Bruno de Duseborgh, schepenen aldaar; 1330-07-05: Reynaldus Sybonis borchgravius Novimagensis, Arnoldus de Wusic, Wilhelmus de Hese, schepenen","Cartul Marienweerd no 338, 360, 373",,
1130748,1330-1331,"Nymegen, van","ontvangen van renten te Alblas: van de zidewinde in de polre: Jan van Nimeghen, 30 sc",Rek Rentmeester Zuidholland p 130,,
1130749,1331,"Nymegen, van",schepen van Dordrecht: Jan van Nimaghen heer Gerritsz,Balen: Dordrecht p 273,,
1130750,1347-12-12,"Nymegen, van","Gherard Jansz van Niemaghen van Dordrecht ontving in leen een tiende in Riederwaert, gelegen ten Slike, hem aanbestorven van zijn vader Jan",Bijdr Hist Gen jg 1901 bl 140,,
1130751,1423,"Nymegen, van",lid van het St Jorisgilde te Harderwijk: Willem van Nymeghe,Wapenheraut jg I: 13,,
1130752,1361-1393,"Nymegen, van",leen van Putten: Gheraerd van Nymaghen houdt 5 gaarden land van Zonderlantsmanscepe  ,R.G.P. Grote Serie no 170 Rek Dom  Putten  ,,
1130753,1429-02-24,"Nymegen, van","stierf dominus Henricus van Nymegen canonicus Xanctensis; 1422-12-09: Heinricus van Nymegen canonicus Xanctensis, voor zijn schenkingen aan de kerkfabriek worden voor hem 12 memorien ingesteld met 1 kaars",Memorien Stift Xanten p 283/Memorien Stift Xanten p 272 no 73,,
1130754,1562-1573,Nierop,"vroedschap te Alkmaar: Pieter Jansz Nierop (Mostaert); in 1573 vertrokken naar Haarlem; 1562-1571: schepen; 1581: Gerrit Claesz van Nierop, schepen",Bruinvis: Alkmaar no 120 p 27,,
1130755,1620-1637,Nierop,"1620: vroedschap van Alkmaar, Cornelis Jansz Nierop; 1627-1637: schepen; 1650-06-21: begraven",Bruinvis: Alkmaar no 231 p 27,,
1130756,1381-09-30,Niese,"stierf Erkenraad, vrouw van Ludekin Niese, die 5 £ besproken had",Kroniek Egmond p 275/Dagregister,,
1130757,1354-08-09,Niesinc,"stierf Albert Niesink, leekebroer, die 5 £ besproken heeft en in het algemene kerkhof begraven is",J van Leyden: Kroniek Egmond p 270,,
1130758,1350-1351,Niesing,"Gheryt Niesing, ""die mijns heren besterfte bewaart in Scagherambacht, van 1 roc, 16 sc""(799 fol 30v); 1356:  idem in Scagen, 1 roc 25 sc (fol 17); 1354-1355: idem in Scaggercogge, 1 roc 25 sc (801 fol 17); 1356-1357: (804 fol 22) idem 28sc; 1359-1360: (807 fol 24v) idem in Geestmerambacht, van 1 roc 28sc; 1357-1358: (805 fol 23v) in Scagen van 1 roc, 28sc; 1358-1359: (806 fol 27v) besterfte bewaren in Geestmerambacht, 1 roc 28 sc; 1360-1361: (809 fol 24) die mijns heren zwanen bewaard, van zijn roc 30 sc",Rek Rentmeester Kennemerland,,
1130759,1361,Niesing,"Gherijt Niesing: van 2 dode mannen te graven op t kerchoff tot Scagen, die ter zee (te Petten) aankwamen, 10 sc 8d",Rek Rentmeester Kennemerland 1475-1476 907 achterin fol 4v,,
1130760,1645-1661,"Nieustadt, van de","vroedschap, schepen of burgemeester te Alkmaar: Jacob van de Nieustadt; stierf 1664-06-02","Bruinvis: Alkmaar no 269, p 19, 28",,
1130761,1444-05-27,Nuweveen,"de weduwe van Jacob van de Woude en haar zoon geven procesvolmacht op haar broer Willem van Brakel en Cornelis van Noorde in hun zaak tegen Lodewijk van Treslong, baljuw van Rijnland en in hun zaak tegen Symon Vredericx Dirc Nuweveensz ",Memoriale Rosa dl VIII-X p 281,,
1130762,1439-05-09,"Nyevelt, van","Heynric van Nyevelt, baljuw van Delfland",Memoriale Rosa dl IV -VI p 151,,
1130763,1448-1449,"Nyevelt, van","Frederic van Nyevelt int voor zijn vrouw jvr Dirc van Maerssen haar lijfrente op Haarlem, 2 termijnen 30 £ 8sc, Utrecht; 1451-1452: 2 jaar renten, 60 £ 16sc","Thesauriersrekening Haarlem 201 fol 101, 202 fol 32v",,
1130764,1457-07-15,"Nyevelt, van","leen van Amstel: no 34B) ½ van ca 100 (107 ?) morgen land in Ouder Amstel, strekkende van de Amstel tot de Hoge Geer, gelegen aan de grens van Holland, lijftocht van Agnes van Nyevelt, weduwe van Claes van Oostrum, haar gemaakt door haar zoon Willem van Oostrum op de mindere helft",Ons Voorgeslacht 09-1988 p 370,,
1130765,1475-1476,"Nyevelt, van","jvr Margriete vrouw van Michiel Geryt van Nyevelt, van haar besterfenisse kwam aan de grafelijkheid een lijfrente van 36 £ ten laste van  de grafelijkheid op de stad Haarlem (had verantwoord moeten worden door de rentmeester van Amstelland)",Rek Rentmeester Kennemerland 907 fol 31v,,
1130766,1498-02-03 (1497),"Nyevelt, van","Rutgher van Nyevelt contra Adriane van Naaldwijk; beroep tegen vonnis van het Hof van Holland, dat in een geschil over een visplaats in de Lek tussen Berger kerk en Krimpen, die oorspronkelijk toebehoorde aan Jan Duyst van Houtem, verweerder in het gelijk gesteld, beroep ongegrond verklaard",Grote Raad Mechelen Geextendeerde Sententiën 1966 p 321,,
1130767,"1478, 1479, 1487","Nyevelt, van","veertig, schepen of burgemeester te Delft: heer Gerrit van Nievelt","Bortet: Delft p 114, 81",,
1130768,1487-1515,"Nyevelt, van","Steven van Nyevelt, subdiaken, monnik te Egmond; te Ypelaer tot 1515","Abdij Egmond Inv 826, 75, Rek 806; J Hof: Abdij Egmond p 484",,
1130769,1502-01-14 (1501),"Nyevelt, van","jvr van Nyevelt contra Aernt van der Does en Dirck van Beest: beroep tegen vonnis van het Hof van Holland, dat, anders dan de baljuw van Rijnland, in een geschil over een rente, die verweerders in goudguldens verlangen te ontvangen, hoewel dit niet was overeengekomen, verweerders in het gelijk stelde; beroep ongegrond verklaard, eiseres veroordeeld tot betaling",Grote Raad Mechelen Geextendeerde Sententiën 1966 p 365,,
1130770,1516-1523,"Nyevelt, van","Anthonie van Nyevelt, ""escuier"", contra Jan Gherytsz, baljuw van de Nyenburg en gevoegd de Proc Gen; eiser had Pieter Andriesz, zijn pachter, verboden een hem toebehorend stuk land (onder Heiloo ?) te bebouwen; het land lag toen braak, waardoor gedaagde schade leed; eerst proces voor het Hof van Holland; 1518-07-02: de stad Alkmaar keurt goede de  impetratie van een mandement tegen hem verkregen","Grote Raad Mechelen Beroepen Holland dl I dossier 39, 49bis",,
1130771,1517,"Nyevelt, van","Anthony van Nyevelt fungeert als onder-schout van Alkmaar, tbv heer Joost van Borssele, ridder",Bruinvis: Alkmaar p 4,,
1130772,1518,"Nyevelt, van","Anthonis van Nyevelt kocht ± 1517 van Dieuwer Govertsdochter 1/10 deel van Dirk Alfertsz sate met het vierste vack in diens huis, onder Heiloo; zij beklaagt zich in 1518 over niet betaling, maar 1518-03-22 getuigen schout en schepenen van Heiloo en Oesdom, dat Anthonis betaling aangeboden had, doch dat Dieuwer geweigerd had",Grote Raad Mechelen Beroepen Holland dl III dossier 276,,
1130773,1527-11-21,"Nyevelt, van","Frederik van Nyvelt, dijkgraaf van Schoonhoven",Grote Raad Mechelen EA Dossiers dl II dossier 363,,
1130774,1529-1530,"Nyevelt, van","jonge Jan van der Lijst, poorter van Brouwershaven, had als zijn factor voor hem een partij haring gekocht van Daniel Willemsz Paepe, schuldbekentenis 1527-01-02 voor 50 £. In 1529 was er nog een schuld van 20 £ waarvoor jonge Jan werd aangesproken. Die verwees hen naar Anthonis of diens erfgenamen. Het gerecht van Brouwershaven stelde hem in het gelijk. Het Hof van Holland vernietigde dit vonnis: jonge Jan ging in beroep bij de Grote Raad; 1528-11-09: schuldbekentenis van Anthonis Gudewelde [=Nyeveld] en zijn moeder Clemmeken Ver Lijnt voor geleverde haring ten bedrage van 49 £ Vls","Grote Raad Mechelen Beroepen Holland dl IV dossier 372, idem sub e",,
1130775,1541-1786,"Nyevelt, van","akten van belening door heren van Nyevelt met de tiend van Groot Weede, Luttike Weede en Schoonoord, gelegen in de maelschap van Wee en Emelaer",Inv Fam Arch van Weede no 187,,
1130776,1657-1664,Nyevelt,Jan Jansz Nyevelt op 1657-06-16 benoemd tot vroedschap van Alkmaar; 1659-1664: schepen; stierf 1664-10-26,Bruinvis: Alkmaar no 279 p 28,,
1130777,1474-1475,"Nyewael, van","Balthezaer Daniel van Nyewaelsz en zijn vrouw jvr Nyclaes Claes de Roversdochter, Utrecht,  kopen lijfrente van 12 R gld op Haarlem voor 184 £ ",Thesauriersrekening Haarlem fol 27,,
1130778,1546-02-14,"Nyeweerd, van","leen van Vianen: no 628) Lexmond, een stuk beneden de steenoven in Helsdingen, bij de kerk van Lexmond, Frans bastaard van Brederode, zoon van de leenheer; 1562-05-26: Walraven van Nyeweerd, natuurlijke broer van de leenheer, na dode van zijn vader Frans; 1569: leen is 68 £ per jaar waard; 1574-03-19: Walraven van Nyeweert te Vianen vermeld; 1596-05-10: Lodewijk van Nyeweerd, na dode van zijn vader Walraven; no 628A) 1559-11-09 Jan van Limburg, burger van Vianen na overdracht door Frans bastaard van Brederode; no 628B) Johanna van Erp na dode van Walraven van Nyeweerd","Ons Voorgeslacht 07-1988 p 277, 278",,
1130779,1563-02-16,"Nyeweerd, van","leen van Vianen: no 677) Lexmond, 10 morgen met hofsteden op Vyfhoeven, belast voor Herman van de Vecht te Utrecht met 18 gld 15st door Walraven van Nyewaard, voor Hendrika de Wilde, weduwe van François bastaard van Brederode, te lossen met 300 gld; 1569: Walraven van Nyeweerd voor Hendrika",Ons Voorgeslacht 07/08-1988 p 303,,
1130780,1574-04-21,"Nyeweerd, van","leen van Vianen: no 645) Lexmond, uiterwaard in Achthoven in de parochie Lexmond in de Lek, groot 13 morgen, 1574-04-21: belast voor H. Geest met 21 gld 17 ½  st door Johanna van Erp gehuwd met Walraven van Nyeweerd, te lossen met 350 gld; 1575-05-24: Johan van Esch, stadhouder van de lenen, na overdracht door Johanna van Erp weduwe van Walraven van Nyeweerd, te lossen binnen 6 jaar met 1350 Kar gld",Ons Voorgeslacht 07-1988 p 287,,
1130781,1468-09-03,"Nyewerve, van",Adriaen van Nyewerve stelt procureur,Coll Aanw 240 fol 1116,,
1130782,1474-05-28,"Nyewerve, van","hertog Karel benoemt als opvolger van Adriaen van Nyeuwerve in het ambt van dijkgraaf van Zuidwatering op Walcheren Jan van Souburg; 1480-11-13: Michiel van Nyeuwerve, baljuw van Vlissingen draagt dit dijkgraafschap over aan Hendrik Jansz van Wissekerke",Grote Raad Mechelen EA dossiers dl III dossier 2707/1,,
1130783,1391,"Nyversele, de",schepen van 's Hertogenbosch: Johannes de Nyersele,De Raadt III p 42,,
1130784,,"Nyepelaer, van",zie op: van Ypelaer,,,
1130785,1328-05-01,"Nijwel, van",borg voor Johannes ex Pomerio [uten Boomgaard]: o.a. Magnus Jacobus de Nuwel,Cartul Marienweerd no 312,,
1130786,,"Nyvelt, van","genoemd: Gerrit van Nyvelt, ridder, dochter Adriana van Nyvelt x Dirk Oem van Wyngaarden; Johanna van Nyvelt x Jacob Oem; Margaretha van Nieuvelt x Gerrit van Schagen; 15e eeuw: Hendrik van Nyvelt x van Egmond, hieruit Gerrit van Nyvelt; Jacob van Nyvelt dochter Lijsbeth x Anthonis van Mynden; Anna van Nyvelt erfdochter van der Coulster en Heilo x Huybert van der Vliet, stierf 1572","Batavia Illustrata bl 1040, 1077, 935, 1003, 1137",,
1130787,1659,"Nyvelt, van",lid van het St Jorisgilde te Harderwijk: Philips van Nyvelt; 1620: Frederick van Nijvelt,Wapenheraut jg I: 60,,
1130788,1325,"Nyvelt, van",Steven van Nieuwenvelde,Batavia Illustrata bl 908 G,,
1130789,,"Nyvelt, van",genoemd: diverse leden van de familie van Nyvelt,"Batavia Illustrata bl 831, 916, 924, 925, 964, 1021, 1050, 1054, 1062, 1075, 1125, 1156, 1187, 1203",,
1130790,1322,"Nyvenheim, van","Conradus de Nyvenheim inféode à Godefroid seigneur de Heinsberg moyennant 40 marcs de Brabant, 20 journaux de terre arable infra Nivenhem et Walroide (Walrath), et 10 journaux infra oppidam de Dicka (Dyck) et Velrode (Vellrath)",De Raadt III p 40/Düss Jul Berg no 282,,
1130791,"1368, 1369, 1376","Nyvenheim, van","Godefroid van Nyvenheim, chevalier, arbitre entre l'archevêque de Trèves et le duc de Juliers; 1369: arbitre contre ce dernier et le sire de Heiden; scelle un acte du couvent de Meer ","De Raadt III p 40/Düss Jul Berg no 815, 835, 919",,
